Age,Fare,SibSp,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Survived
-1.6042501547454775,-0.25009744986603544,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.047712540081475054,0.5569562625240067,-1.4054204394309369,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-1.7974252921033345,-0.9102666972715863,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.7307032167128628,1.3167029768619154,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.047712540081475054,-0.9102666972715863,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.9408746118721665,-0.9102666972715863,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.8958006250492451,-0.4280310418476541,0.711530850088466,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.04518480354817993,-0.0073788457192851846,-1.4054204394309369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.7799940776558666,-0.6634075335903843,0.711530850088466,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.047712540081475054,-0.7728008722211464,-0.6997700095911359,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.047712540081475054,-0.9102666972715863,1.4171812799282668,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
-0.17107126284828053,0.3651169353207721,0.005880420248664987,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.26813540778467937,0.18687001659902283,-0.6997700095911359,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
-1.1772781831729815,-0.10907358749995318,-1.4054204394309369,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.48855304293850904,0.900303391569244,0.711530850088466,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.9214377714547323,-0.6838686323534727,0.005880420248664987,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.05277654879866483,-0.02226156523539406,-1.4054204394309369,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
